USAF,WBAN,STATION_NAME,CTRY,ST,CALL,LAT,LNG,ELEV(M),BEGIN,END
998342,99999,TACONY/PALMYRA BRIDGE        ,US,NJ,    ,40.012,-75.042,+0020.0,20100101,20150224
998405,99999,MANISTEE HARBOR              ,US,MI,    ,44.248,-86.346,+0179.5,20100101,20210605
998407,99999,HOLLAND                      ,US,MI,    ,42.768,-86.201,+0178.0,20100707,20210605
998408,99999,USS MIDWAY S NAVY PIER       ,US,CA,    ,32.714,-117.175,+0035.0,20100707,20170711
998409,99999,ANNAPOLIS                    ,US,MD,    ,38.983,-76.480,+0000.0,20100714,20210605
998425,99999,CORDOVA                      ,US,AK,    ,60.557,-145.755,+0012.5,20100729,20210605
998426,99999,HATTERAS                     ,US,NC,    ,35.208,-75.703,+0005.6,20100820,20210605
998427,99999,KODIAK ISLAND                ,US,AK,    ,57.73,-152.514,+0006.7,20100729,20210605
998428,99999,OCEAN GROVE                  ,US,NJ,    ,40.209,-74.004,+0005.0,20100806,20110518
998429,99999,NOKOLSKI                     ,US,AK,    ,52.941,-168.871,+0005.0,20100821,20210605
998430,99999,SEWARD                       ,US,AK,    ,60.12,-149.427,+0004.7,20100729,20210605
998431,99999,UNALASKA                     ,US,AK,    ,53.879,-166.540,+0005.7,20100729,20210605
998432,99999,YAKUTAT                      ,US,AK,    ,59.548,-139.733,+0013.6,20100729,20210605
998435,99999,OGDENSBURG                   ,US,NY,    ,44.703,-75.495,+0010.0,20101031,20210605
998436,99999,BARCELONA HARBOR             ,US,NY,    ,42.346,-79.596,+0174.0,20110124,20150929
998438,99999,TESORO MARINE TERMINAL       ,US,LA,    ,29.667,-91.233,+0003.0,20110322,20210605
998439,99999,CEDAR POINT                  ,US,AL,    ,30.308,-88.140,+0004.0,20110609,20200915
998440,99999,KATRINA CUT                  ,US,AL,    ,30.258,-88.213,+0003.5,20110609,20200915
998442,99999,CUTLER FARRIS WHARF          ,US,ME,    ,44.657,-67.210,+0010.0,20110613,20210605
998473,99999,LOUISIANA OFFSHORE OIL PORT  ,US,LA,    ,28.885,-90.024,+0040.5,20110831,20210605
998474,99999,DAVIS POINT  SAN PABLO BAY   ,US,CA,    ,38.057,-122.259,+0010.0,20110909,20210605
998475,99999,MARTINEZ-AMORCO              ,US,CA,    ,38.033,-122.125,+0010.0,20110909,20210605
998476,99999,OAKLAND (BERTH 34)           ,US,CA,    ,37.811,-122.333,+0010.0,20110909,20210605
998477,99999,RICHMOND (POINT POTRERO)     ,US,CA,    ,37.906,-122.365,+0010.0,20110909,20210605
998478,99999,PITTSBURG (SUISUN BAY)       ,US,CA,    ,38.042,-121.887,+0010.0,20110909,20210605
998479,99999,SAN FRANCISCO (PIER 1)       ,US,CA,    ,37.798,-122.393,+0010.0,20110909,20210605
998481,99999,MANCHESTER                   ,US,TX,    ,29.726,-95.266,+0010.0,20111006,20210605
998482,99999,TEXAS STATE AQUARIUM         ,US,TX,    ,27.812,-97.390,+0008.0,20111006,20210605
998483,99999,S PADRE ISLAND CGS           ,US,TX,    ,26.077,-97.177,+0010.0,20111006,20210605
998484,99999,COPANO BAY                   ,US,TX,    ,28.118,-97.022,+0010.0,20111006,20171006
998485,99999,BON SECOUR                   ,US,AL,    ,30.329,-87.829,+0003.0,20111007,20210605
998486,99999,PILOT TOWN                   ,US,LA,    ,29.178,-89.258,+0010.0,20111024,20210605
998487,99999,PORT LAVACA                  ,US,TX,    ,28.64,-96.595,+0010.0,20111006,20210605
998490,99999,TEXAS POINT                  ,US,TX,    ,29.689,-93.842,+0011.4,20120114,20210605
998491,99999,PERDIDO PASS                 ,US,AL,    ,30.279,-87.556,+0002.4,20111123,20200916
998492,99999,ALGONAC                      ,US,MI,    ,42.621,-82.527,+0174.4,20120118,20210605
998493,99999,CLEAR WATER PASS             ,US,FL,    ,25.295,-81.013,+0003.0,20120125,20210605
998494,99999,LANE RIVER                   ,US,FL,    ,25.284,-80.894,+0003.0,20120125,20210605
998495,99999,WHITE WATER - WEST           ,US,FL,    ,25.23,-80.939,+0003.0,20120125,20210605
998496,99999,OAKLAND                      ,US,CA,    ,37.795,-122.288,+0004.0,20130101,20210605
998497,99999,FOSTER AVE CHICAGO           ,US,IL,    ,41.976,-87.648,+0177.0,20120620,20201125
998499,99999,NORTHERLY ISLAND             ,US,IL,    ,41.856,-87.609,+0190.0,20120618,20210605
999999,100,DEXTER B FLORENCE MEM FLD AP ,US,AR,    ,34.1,-93.066,+0055.5,20120902,20121124
999999,178,LINDEN AIRPORT               ,US,NJ,KLDJ,40.617,-74.250,+0007.0,20140731,20161231
999999,262,MUSTANG ISLAND A85A          ,US,TX,    ,27.733,-96.183,+0000.3,20140731,20200416
999999,343,ST MARYS HOSPITAL            ,US,MN,    ,44.017,-92.483,+0355.1,20140731,20210606
999999,370,PINEY ISLAND                 ,US,NC,    ,35.02,-76.460,+0005.2,20140731,20210607
999999,421,MADISONVILLE MUNICIPAL AIRPOR,US,KY,    ,37.35,-87.400,+0124.4,20140731,20210607
999999,423,DE QUINCY INDUSTRIAL AIRPARK ,US,LA,    ,30.441,-93.474,+0025.6,20140731,20210607
999999,425,MIDDLEBURY STATE AIRPORT     ,US,VT,    ,43.985,-73.095,+0149.1,20140731,20210606
999999,440,CULLMAN REGIONAL AIRPORT FOLS,US,AL,    ,34.269,-85.858,+0295.7,20140731,20210606
999999,447,ATHENS MUNICIPAL AIRPORT     ,US,TX,    ,32.164,-95.828,+0135.3,20140731,20210606
999999,458,CLERMONT COUNTY AIRPORT      ,US,OH,    ,39.078,-84.210,+0257.0,20140731,20210606
999999,460,LOUISIANA REGIONAL AIRPORT   ,US,LA,    ,30.173,-90.941,+0004.6,20140731,20170303
999999,477,ROGER M DREYER MEMORIAL AIRPO,US,TX,    ,29.529,-97.464,+0108.2,20140731,20210606
999999,480,EAGLE RANGE WSO              ,US,UT,    ,41.05,-113.060,+1292.1,20140731,20210603
999999,481,GRANITE PEAK FILLMORE ARPT   ,US,UT,    ,38.958,-112.363,+1519.4,20140730,20210605
999999,483,NEW ORLEANS SUPERDOME HELIPOR,US,LA,    ,29.953,-90.083,+0009.1,20140731,20150128
999999,484,HULETT MUNICIPAL AIRPORT     ,US,WY,    ,44.663,-104.568,+1300.0,20140731,20210606
999999,3014,TORREON                      ,US,NM,    ,35.799,-107.181,+2042.2,20050601,20051231
999999,3033,MORIARTY AIRPORT             ,US,NM,    ,34.985,-106.000,+1889.5,20020302,20210606
999999,3037,SHALTZ FIELD AIRPORT         ,US,KS,KCBK,39.428,-101.046,+0971.1,20020902,20050909
999999,3047,MONAHANS 6 ENE               ,US,TX,    ,31.622,-102.807,+0830.3,20030521,20210422
999999,3048,SOCORRO 20 N                 ,US,NM,    ,34.356,-106.886,+1477.4,20030524,20210422
999999,3053,DONA ANA COUNTY AIRPORT AT SA,US,NM,K5T6,31.883,-106.717,+1253.3,20040102,20051219
999999,3054,MULESHOE 19 S                ,US,TX,    ,33.956,-102.774,+1140.6,20040227,20210422
999999,3055,GOODWELL 2 E                 ,US,OK,    ,36.599,-101.595,+0995.5,20040227,20210422
999999,3060,MONTROSE 11 ENE              ,US,CO,    ,38.544,-107.693,+2560.9,20040725,20210422
999999,3061,CORTEZ 8 SE                  ,US,CO,    ,37.255,-108.504,+2448.8,20051102,20210422
999999,3062,LOS ALAMOS 13 W              ,US,NM,    ,35.858,-106.521,+2656.6,20040801,20210422
999999,3063,LA JUNTA 17 WSW              ,US,CO,    ,37.864,-103.822,+1336.9,20040803,20210422
999999,3067,OAKLEY 19 SSW                ,US,KS,    ,38.87,-100.963,+0874.8,20051030,20210422
999999,3072,BRONTE 11 NNE                ,US,TX,    ,32.041,-100.250,+0608.7,20061215,20210422
999999,3074,LAS CRUCES 20 N              ,US,NM,    ,32.614,-106.741,+1318.9,20070228,20210422
999999,3075,DULCE 1 NW                   ,US,NM,    ,36.935,-107.000,+2074.5,20090712,20110304
999999,3076,GRAND JUNCTION 9 W           ,US,CO,    ,39.102,-108.735,+1769.7,20090616,20140601
999999,3077,HOLBROOK 17 ESE              ,US,AZ,    ,34.822,-109.893,+1710.8,20090711,20140601
999999,3078,EADS 16 ENE                  ,US,CO,    ,38.544,-102.503,+1209.1,20090619,20140601
999999,3079,SAGUACHE 2 WNW               ,US,CO,    ,38.099,-106.171,+2384.5,20090618,20140601
999999,3080,RESERVE 1 W                  ,US,NM,    ,33.715,-108.777,+1780.6,20090710,20140601
999999,3081,TROPIC 9 SE                  ,US,UT,    ,37.517,-111.978,+1796.8,20090714,20140601
999999,3082,CARRIZOZO 1 W                ,US,NM,    ,33.648,-105.895,+1635.6,20090709,20140601
999999,3083,STRATTON 24 N                ,US,CO,    ,39.655,-102.622,+1283.8,20090614,20140601
999999,3084,CENTER A 4 SSW               ,US,CO,    ,37.707,-106.144,+2340.3,20091102,20140601
999999,3085,BOWIE 23 SSE                 ,US,AZ,    ,32.01,-109.389,+1564.5,20100226,20140601
999999,3086,SPRINGFIELD 6 WSW            ,US,CO,    ,37.381,-102.719,+1389.0,20100517,20140601
999999,3087,SANTA FE 20 WNW              ,US,NM,    ,35.825,-106.318,+2212.2,20100509,20140601
999999,3088,WOODLAND PARK 14 WSW         ,US,CO,    ,38.911,-105.265,+2601.5,20100629,20140601
999999,3089,ROCKY FORD 1 ESE             ,US,CO,    ,38.039,-103.695,+1271.0,20091101,20140601
999999,3090,TAOS 27 NW                   ,US,NM,    ,36.652,-105.972,+2484.4,20091103,20140601
999999,3091,KIM 9 WSW                    ,US,CO,    ,37.217,-103.504,+1789.2,20100515,20140601
999999,3092,RATON 26 ESE                 ,US,NM,    ,36.778,-103.982,+2204.3,20100513,20140601
999999,3093,GENOA 35 N                   ,US,CO,    ,39.786,-103.517,+1452.1,20100701,20140601
999999,3094,CLAYTON 3 ENE                ,US,NM,    ,36.47,-103.124,+1489.0,20100511,20140601
999999,3095,MILLS 6 WSW                  ,US,NM,    ,36.061,-104.355,+1788.0,20100512,20140601
999999,3096,RIFLE 23 NW                  ,US,CO,    ,39.761,-108.127,+2301.2,20100720,20140601
999999,3097,MOUNTAINAIR 2 WSW            ,US,NM,    ,34.517,-106.270,+1977.9,20100627,20140601
999999,3098,EAGLE 13 SSE                 ,US,CO,    ,39.483,-106.734,+2622.8,20100718,20140601
999999,3099,CRAIG 30 N                   ,US,CO,    ,40.948,-107.608,+1986.7,20100721,20140601
999999,3102,ONTARIO INTERNATIONAL ARPT   ,US,CA,KONT,34.056,-117.600,+0275.8,19680101,20041231
999999,3103,FLAGSTAFF PULLIAM ARPT       ,US,AZ,KFLG,35.144,-111.666,+2139.1,19510101,19761231
999999,3104,PALM SPRINGS THERMAL AP      ,US,CA,KTRM,33.627,-116.159,-0036.0,19500509,19540130
999999,3109,CAMP MERCURY                 ,US,NV,    ,36.95,-116.083,+1196.0,19510214,19540501
999999,3122,TORRANCE AIRPORT             ,US,CA,    ,33.802,-118.342,+0027.4,19530525,19540326
999999,3124,FORT HUACHUCA                ,US,AZ,KFHU,31.588,-110.344,+1432.0,19710101,19710801
999999,3125,YUMA PROVING GROUND          ,US,AZ,    ,32.833,-114.400,+0098.8,19550101,19630101
999999,3129,MOJAVE MCAS                  ,US,CA,    ,35.05,-118.167,+0842.5,19551003,19581001
999999,3133,YUCCA FLATS TEST S T         ,US,NV,UCC ,36.95,-116.050,+1196.9,19611217,19721231
999999,3143,JACKASS FLATS                ,US,NV,    ,36.8,-116.267,+1100.9,19610425,19611217
999999,3147,CUDDEBACK GUNNERY RANGE      ,US,CA,4CB ,35.267,-117.433,+0864.1,19630701,19701231
999999,3148,GILA BEND AF AUX AIRPORT     ,US,AZ,KGBN,32.883,-112.717,+0261.5,19680903,20041231
999999,3154,CAMP PENDLETON MCAS          ,US,CA,KNFG,33.3,-117.350,+0023.8,19660701,19721228
999999,3157,LONG BEACH NS                ,US,CA,NWF ,33.75,-118.233,+0004.3,19720601,19721229
999999,3163,CALIENTE AIRPORT             ,US,NV,KP38,37.612,-114.526,+1333.2,19970902,20041231
999999,3174,ZAMPERINE FIELD AIRPORT      ,US,CA,    ,33.8,-118.333,+0029.6,20040702,20051231
999999,3724,CARROLL CO RGNL/JJACK B POAGE,US,MI,KDMW,39.608,-77.008,+0240.5,20040102,20070713
999999,3728,MCCLELLANVILLE 7 NE          ,US,SC,    ,33.153,-79.364,+0002.7,20020815,20210422
999999,3733,ELKINS 21 ENE                ,US,WV,    ,39.013,-79.474,+1033.3,20031117,20210422
999999,3739,CAPE CHARLES 5 ENE           ,US,VA,    ,37.291,-75.927,+0008.8,20040303,20210422
999999,3755,GARRETT COUNTY AIRPORT       ,US,MD,    ,39.58,-79.339,+0894.0,20061018,20210606
999999,3758,DURHAM 11 W                  ,US,NC,    ,35.971,-79.093,+0171.3,20070329,20210422
999999,3759,CHARLOTTESVILLE 2 SSE        ,US,VA,    ,37.998,-78.466,+0358.8,20070329,20210422
999999,3761,AVONDALE 2 N                 ,US,PA,    ,39.859,-75.786,+0121.9,20060602,20210422
999999,3809,DYERSBURG MUNICIPAL AP       ,US,TN,KDYR,36,-89.409,+0103.0,19490101,19550101
999999,3810,HICKORY REGIONAL AP          ,US,NC,KHKY,35.743,-81.382,+0362.1,19490101,19550101
999999,3811,JACKSON MCKELLAR-SIPES REGL A,US,TN,KMKL,35.593,-88.917,+0128.6,19490101,19550101
999999,3812,ASHEVILLE AIRPORT            ,US,NC,KAVL,35.432,-82.538,+0661.4,19480101,19721231
999999,3813,MACON MIDDLE GA REGIONAL AP  ,US,GA,KMCN,32.685,-83.653,+0110.3,19481201,19721231
999999,3814,CORBIN CAA AIRPORT           ,US,KY,    ,36.967,-84.133,+0359.1,19490801,19541011
999999,3815,PENSACOLA SAUFLEY NAS        ,US,FL,NUN ,30.483,-87.350,+0028.0,19481122,19760331
999999,3816,PADUCAH BARKLEY FIELD        ,US,KY,KPAH,37.056,-88.774,+0125.9,19490901,19650101
999999,3817,MALDEN FAA AIRPORT           ,US,MO,MAW ,36.6,-89.983,+0092.0,19500101,19550101
999999,3818,MARIANNA MUNICIPAL AP        ,US,FL,KMAI,30.836,-85.184,+0034.4,19500101,19550101
999999,3820,AUGUSTA BUSH FIELD           ,US,GA,KAGS,33.364,-81.963,+0045.1,19510101,19721231
999999,3822,SAVANNAH INTL AP             ,US,GA,KSAV,32.13,-81.210,+0015.5,19650101,19721231
999999,3838,VANDALIA FAA AIRPORT         ,US,IL,VLA ,38.983,-89.167,+0163.1,19510401,19550101
999999,3840,PENSACOLA ELLYSON FLD NAAS   ,US,FL,NDP ,30.533,-87.200,+0039.9,19520102,19731221
999999,3841,ATDL                         ,US,TN,    ,35.998,-84.219,+0310.6,20050101,20160301
999999,3847,MEMO-WHITON FIELD AIRPORT    ,US,TN,KCSV,35.951,-85.081,+0570.0,19540501,19550101
999999,3849,LONDON-CORBIN AP             ,US,KY,KLOZ,37.087,-84.077,+0369.1,19541011,19650101
999999,3850,CAIRNS FIELD FORT RUCKER     ,US,AL,KOZR,31.267,-85.717,+0091.7,19710101,19710101
999999,3853,MAYPORT NS                   ,US,FL,KNRB,30.4,-81.417,+0004.3,19550705,19721231
999999,3855,PENSACOLA FOREST SHERMAN NAS ,US,FL,KNPA,30.35,-87.317,+0009.1,19590101,19721231
999999,3856,HUNTSVILLE MADISON COUNTY ARP,US,AL,KHSV,34.644,-86.786,+0196.3,19580901,19721231
999999,3858,MCENTIRE ANG                 ,US,SC,KMMT,33.967,-80.800,+0076.8,19590206,20041231
999999,3860,HUNTINGTON TRI-STATE ARPT    ,US,WV,KHTS,38.365,-82.555,+0255.4,19611201,19721231
999999,3866,MERIDIAN NAAS                ,US,MS,KNMM,32.55,-88.567,+0096.6,19610801,19721231
999999,3867,SPRINGFIELD AF               ,US,OH,SGH ,39.85,-83.833,+0323.1,19611006,19701231
999999,3868,TERRE HAUTE HULMAN FIELD ANG ,US,IN,KHUF,39.452,-87.309,+0180.7,19611003,20041231
999999,3870,GREENVILLE-SPARTANBURG INTL A,US,SC,KGSP,34.884,-82.221,+0296.0,19621015,19721231
999999,3872,BECKLEY RALEIGH CO MEM AP    ,US,WV,KBKW,37.784,-81.123,+0766.3,19630515,19851231
999999,3874,FORT BENNING MCKENNA         ,US,GA,MKF ,32.367,-84.800,+0134.1,19640302,19650722
999999,3876,VALPARAISO                   ,US,FL,    ,30.433,-86.933,+0011.9,19670213,19701222
999999,3877,SMOKY HILL AF                ,US,KS,    ,38.65,-97.800,+0422.1,19681101,19701230
999999,3878,TROY AF                      ,US,AL,KTOI,31.861,-86.012,+0121.0,19690409,19701219
999999,3881,CENTREVILLE WSMO             ,US,AL,KCKL,32.9,-87.250,+0138.1,19831101,19831231
999999,3883,11 WEST OXMOOR RD            ,US,AL,    ,33.467,-86.833,+0226.8,20020902,20031231
999999,3901,LONGVIEW GREGG COUNTY AP     ,US,TX,KGGG,32.385,-94.712,+0113.7,19500901,19550101
999999,3904,COLLEGE STATION EASTERWOOD FL,US,TX,KCLL,30.589,-96.365,+0100.0,19510801,19550101
999999,3918,FLIPPIN                      ,US,AR,KFLP,36.291,-92.590,+0219.2,19510701,20041231
999999,3919,SALINA (OLD) MUNI AP         ,US,KS,KSLN,38.8,-97.650,+0390.8,19520101,19550101
999999,3923,MCCONNELL AFB                ,US,KS,KIAB,37.617,-97.267,+0417.9,19710101,19710101
999999,3927,DALLAS-FORT WORTH INTL AP    ,US,TX,KDFW,32.898,-97.019,+0181.7,19530501,19721231
999999,3928,WICHITA MUNICIPAL ARPT       ,US,KS,KICT,37.648,-97.430,+0408.4,19540101,19721231
999999,3929,RICHARDS GEBAUR AFB          ,US,MO,KGVW,38.844,-94.560,+0332.2,19710101,19710101
999999,3931,FORT POLK AAF                ,US,LA,KPOE,31.05,-93.183,+0100.6,19571101,19590504
999999,3934,NEW IBERIA NAAS              ,US,LA,KARA,30.033,-91.883,+0007.9,19610101,19641016
999999,3937,LAKE CHARLES REGIONAL ARPT   ,US,LA,KLCH,30.125,-93.228,+0002.7,19640101,19721231
999999,3938,FT LNRD WD AAF               ,US,MO,KTBN,37.75,-92.150,+0353.3,19710101,19710101
999999,3939,CLAIBORNE RANGE AF           ,US,LA,    ,31.067,-92.500,+0057.9,19630701,19640626
999999,3940,JACKSON INTERNATIONAL AP     ,US,MS,KJAN,32.321,-90.078,+0100.9,19640101,19721231
999999,3943,MINERAL WELLS FT WOLTERS AF  ,US,TX,    ,32.85,-98.050,+0253.9,19661003,19701218
999999,3944,PALO PINTO DEMPSEY AF        ,US,TX,    ,32.783,-98.267,+0359.1,19680103,19701218
999999,3945,COLUMBIA REGIONAL AIRPORT    ,US,MO,KCOU,38.817,-92.218,+0273.7,19691101,19721231
999999,3947,KANSAS CITY INTERNATIONAL AIR,US,MO,KMCI,39.297,-94.731,+0312.4,19721001,19721231
999999,3948,UNIVERSITY OF OKLAHOMA WESTHE,US,OK,    ,35.25,-97.467,+0360.3,20020902,20051231
999999,3969,STEPHENVILLE CLARK FIELD     ,US,TX,KSEP,32.215,-98.178,+0402.6,19831101,19831231
999999,4125,JOHN DAY 35 WNW              ,US,OR,    ,44.556,-119.646,+0684.3,20030330,20210422
999999,4126,ARCO 17 SW                   ,US,ID,    ,43.462,-113.556,+1804.4,20030710,20210422
999999,4127,MURPHY 10 W                  ,US,ID,    ,43.204,-116.751,+1204.0,20030629,20210422
999999,4128,RILEY 10 WSW                 ,US,OR,    ,43.471,-119.692,+1396.9,20030703,20210422
999999,4130,ST. MARY 1 SSW               ,US,MT,    ,48.741,-113.433,+1388.4,20030925,20210422
999999,4131,MOOSE 1 NNE                  ,US,WY,    ,43.662,-110.712,+1970.8,20040630,20210422
999999,4133,HEBER CITY MUNI ARPT-RUSS MCD,US,UT,    ,40.482,-111.429,+1718.2,20040702,20171012
999999,4134,GRANITE PEAK DUGWAY PROVING G,US,UT,KQCA,40.161,-113.351,+1310.6,20060802,20210605
999999,4136,SPOKANE 17 SSW               ,US,WA,    ,47.417,-117.526,+0691.0,20070801,20210422
999999,4137,DILLON 18 WSW                ,US,MT,    ,45.158,-113.006,+1820.0,20070728,20210422
999999,4138,BRIGHAM CITY 28 WNW          ,US,UT,    ,41.616,-112.544,+1509.1,20070819,20210422
999999,4139,DENIO 52 WSW                 ,US,NV,    ,41.848,-119.636,+1981.2,20080616,20210422
999999,4140,LEWISTOWN 42 WSW             ,US,MT,    ,46.885,-110.290,+1545.3,20080727,20210422
999999,4141,COOS BAY 8 SW                ,US,OR,    ,43.272,-124.319,+0003.7,20080819,20210422
999999,4143,PROVO 22 E                   ,US,UT,    ,40.282,-111.240,+2379.9,20100731,20140601
999999,4221,ROCHE HARBOR SEAPLANE BASE   ,US,WA,KW39,48.608,-123.159,+0000.0,20040102,20041231
999999,4222,REDDING 12 WNW               ,US,CA,    ,40.651,-122.607,+0432.2,20030326,20210422
999999,4223,DARRINGTON 21 NNE            ,US,WA,    ,48.541,-121.446,+0124.1,20030403,20210422
999999,4236,CORVALLIS 10 SSW             ,US,OR,    ,44.419,-123.326,+0095.1,20060914,20210422
999999,4237,QUINAULT 4 NE                ,US,WA,    ,47.514,-123.812,+0087.2,20060909,20210422
999999,4725,BINGHAMTON BROOME COUNTY ARPT,US,NY,KBGM,42.207,-75.980,+0499.3,19480101,19721231
999999,4726,JOHNSTOWN CAMBRIA COUNTY AP  ,US,PA,KJST,40.316,-78.834,+0696.2,19480926,19510701
999999,4727,GENEVA SAMPSON AFB           ,US,NY,    ,42.75,-76.900,+0187.1,19520102,19560624
999999,4728,NIAGARA FALLS                ,US,NY,E4C8,37.864,-103.823,+1336.9,19520301,19540121
999999,4739,BELMAR ASC                   ,US,NJ,KBLM,40.183,-74.067,+0025.9,19550101,19710801
999999,4741,SCHENECTADY                  ,US,NY,KSCH,42.85,-73.950,+0115.2,19500101,19771201
999999,4751,BRADFORD REGIONAL AP         ,US,PA,KBFD,41.8,-78.633,+0655.3,19570701,19721231
