"city","state","lat","lng"
"GreenvilleCounty","SC","34.850746","-82.398964"
"Indiana","IN","39.76845","-86.156212"
"Pittsburgh(inSouthHillsarea)","PA","40.34466","-80.05807"
"FortDefiance(NavajoNation)","AZ","35.744752","-109.076403"
"Etiwanda","CA","34.093601","-117.527496"
"LaRonge(Canada)","SK","55.09937","-105.30811"
"Duanesburg","NY","42.761482","-74.134047"
"SanCarlos(Mexico)","","24.789578","-112.107681"
"Clackmannanshire(ForthValley)(UK/Scotland)","","56.0678","-3.7218"
"CutlerBayorMiami","FL","25.58124","-80.32957"
"Westminster","VT","43.075069","-72.450516"
"Somerset(WesternPA;Highway76)","PA","40.16679","-80.08432"
"OcatilioWells","CA","33.144402","-116.133301"
"HollywoodBeach","FL","30.253901","-85.956902"
"GreatMills","MD","38.236698","-76.497498"
"Rye","TX","30.452499","-94.7686"
"Klerksdorp(SouthAfrica)","","-26.862538","26.665681"
"NASATV","NH","42.75787","-71.46395"
"Amsterdam(northpart)(Netherlands)","","52.3549","4.95552"
"Faison","NC","35.115216","-78.137382"
"Umpire","AR","34.280316","-94.053117"
"Jerusalem(Israel)","","31.796816","35.213782"
"Roxbury","CT","41.556245","-73.309401"
"Mallory","NY","43.323601","-76.116898"
"Jackson","MT","45.368099","-113.408096"
"Dewattow","WA","46.634701","-123.276398"
"Mason","TX","30.749797","-99.23192"
"StellenbochMontains(SouthAfrica)","FL","-34.01588","18.7053"
"na","LA","-27.601305","26.468273"
"BirdinHand","PA","40.038625","-76.181703"
"HamlinBeachStatePark","NY","32.841394","-79.781862"
"RiebeekKasteel(SouthAfrica)","","-33.38588","18.90091"
"PawPaw","WV","39.532025","-78.455725"
"Leroy","MI","44.039068","-85.453731"
"Lakewood","PA","41.834228","-75.384194"
"EagleBay","NY","43.769402","-74.8172"
"Ferron","UT","39.093349","-111.132145"
"Lanson","MI","42.733625","-84.553927"
"Ljungsbro(Sweden)","","58.508133","15.502618"
"Edmonton","KY","36.980098","-85.612293"
"NorthOlympia","WA","47.102798","-122.881401"
"I-80(@Rte.11exit)","OH","39.534602","-119.756894"
"NorthCove","NC","35.845692","-81.975336"
"Gander(Canada)","NF","48.95014","-54.61775"
"Redmond","","47.674913","-122.123995"
"Pittsburgh(generalarea)","PA","40.44746","-80.00911"
"Landingville","PA","40.626842","-76.122736"
"Mentor","MN","47.698528","-96.142822"
"Bowie","TX","33.558977","-97.848681"
"Praia(Santiago)(CapeVerdeIslands)","","15.13251","-23.5312"
"SilverSprings","NV","39.416173","-119.22499"
"Hull(Canada)","QC","45.43559","-73.64163"
"CapeFear","NC","35.424999","-78.815002"
"MoffettField","CA","37.412102","-122.053596"
"Britton","SD","45.793415","-97.751971"
"WesleyChapel","NC","35.010309","-80.672385"
"OlympicNationalPark(OlympicMountainRange)","WA","48.27308","-124.3528"
"Berberton","OH","41.017602","-81.604754"
"SaintAnne","IL","41.02104","-87.721158"
"Centrailia","KS","38.715223","-95.350344"
"Argyle","FL","30.7194","-86.044403"
"Tooele(westof)","UT","45.384225","-75.670282"
"Centralia","IL","38.526099","-89.133204"
"Lodi(northof)","CA","38.13578","-121.26353"
"SarasotaCounty","FL","27.336483","-82.538602"
"Vona","CO","39.30208","-102.743353"
"Enterprise","WV","39.415043","-80.278393"
"cl","FL","28.878706","-81.695502"
"Tomaball","TX","30.097205","-95.616006"
"WildlifeRefuge","MedicinePark","30.14483","-84.25718"
"Savage","MD","39.137913","-76.818596"
"MillbrookandPleasantValley","NY","42.25248","-77.75021"
"Chrisney","IN","38.012728","-87.036585"
"Tulalip","WA","48.0686","-122.290604"
"Seattle(Northgate)","WA","47.70654","-122.33655"
"BrokenHill","","-31.96053","141.457904"
"Avinger","TX","32.89801","-94.553341"
"Calistoga(2milesoutside)","CA","43.16979","-80.28218"
"Lakewood","IL","42.233394","-88.364369"
"Fluvannacounty(offrt15)","VA","46.091264","-64.117804"
"FlatLick","KY","36.82888","-83.769062"
"Kharkiv(Ukraine)","","49.990279","36.230389"
"LosAngeles(overlax)","CA","36.200274","-120.107023"
"Boyce","VA","39.09235","-78.060949"
"CoveCity","NC","35.189232","-77.320999"
"SaltFlats","UT","31.475673","-97.227908"
"Epsom(Surrey)(UK/England)","","51.32748","-0.24665"
"Goshen","CA","36.343679","-119.421112"
"Greenwood","SD","42.9231","-98.3881"
"Gleneden","OR","43.960602","-124.102798"
"Finland","","64.524025","26.287458"
"Mehlville","MO","38.506744","-90.325009"
"Juxtlahuaca(Mexico)","","20.083982","-104.09646"
"CommerceCityy","CO","39.812904","-104.912874"
"Maryland","MD","39.714199","-76.654198"
"SanJosedeOcoa(DominicanRepublic)","","18.546425","-70.506422"
"SouthPadre","TX","27.639509","-97.295357"
"St.Mary","MT","48.7439","-113.428596"
"NorthShoreOahu","HI","53.15924","-6.08128"
"SouthMyrtleBeachPier","SC","33.687404","-78.893136"
"Maceio-AL(Brazil)","","-9.647684","-35.733926"
"SanGeronimo","CA","38.012179","-122.666364"
"PerdueHill","AL","31.513901","-87.493301"
"Anhem(Netherlands)","","53.05532","6.72731"
"ChipitaPark","CO","38.9244","-105.006104"
"Americus","KS","38.506883","-96.260382"
"Fontanna","CA","34.102893","-117.435765"
"Ballymoney(NorthernIreland)","","55.070242","-6.516895"
"Ovalo","TX","32.172798","-99.807503"
"Pembroke","VA","37.320737","-80.639066"
"FortWorth/BenBrook","TX","32.62437","-97.37563"
"Televisionprogram","NM","39.390897","-99.066067"
"LincolnNationalForest(SittingBullFalls)","NM","32.26485","-104.67058"
"Mt.Vernon","TX","33.173449","-95.220295"
"LaceyTownship","NJ","39.863602","-74.1688"
"Gillsville","GA","34.310873","-83.636502"
"RiverForest","IL","41.894047","-87.81635"
"Merrill","WI","45.180815","-89.683156"
"RoyceCity/Rockwall","TX","32.975137","-96.332466"
"Madeira(Pretoria)(SouthAfrica)","","-25.74602","28.18712"
"Kowloon(HongKong)(China)","","22.31799","114.17709"
"Jeffersonville","PA","40.128899","-75.372498"
"Norfolk/Portsmouth","VA","36.846164","-76.285913"
"Guthrie","KY","36.648761","-87.166563"
"Seltjarnarnesi(Iceland)","","31.75912","35.16645"
"Deerwood","MN","46.476068","-93.901415"
"Clonmel(Ireland)","","52.355","-7.703889"
"Mt.Savage","MD","39.699052","-78.870634"
"PalmBear(Canada)","SK","50.87962","-108.21835"
"SouthSanGabriel","CA","34.051543","-118.099499"
"HollandandGrandHaven(between)","MI","43.04917","-86.21568"
"Pittsburgharea","PA","40.442169","-79.994945"
"Audubon","IA","41.71697","-94.93186"
"IliganCity(Philippines)","","8.228629","124.238178"
"Waterville","WA","47.647349","-120.071428"
"NavalweaponsbaseFallbrook","CA","33.40745","-117.32693"
"Delaram(Afghanistan)","","14.48538","121.03987"
"Swoope","VA","38.1581","-79.206703"
"Westboro","MA","42.121185","-72.749082"
"Rangeley","ME","44.966691","-70.649005"
"WadingRiver?FranklinSq","NY","38.668841","-121.52845"
"Yatesville","PA","41.30262","-75.785163"
"Paris(France)","","48.856506","2.352133"
"Cincinnati","IN","39.02","-86.728897"
"Osseo","MI","41.884309","-84.544061"
"Farallon(Panama)","","9.07748","-79.36073"
"Wanaque/Oakland","NJ","40.86331","-74.27712"
"Jamesville","MD","39.541065","-77.228931"
"Hiller d(Denmark)","","55.928574","12.306391"
"Hertfordshire(UK/England)","","53.75836","-0.39633"
"KendallPark","NJ","40.421348","-74.570436"
"Cashion","AZ","33.435299","-112.297203"
"Wikieup/Wickenburg","AZ","33.61361","-112.8225"
"PacificOcean(nostate)","","46.41047","-124.05222"
"Limerick/Clareborder(Ireland)","","52.84435","-8.98299"
"Moffat(UK/Scotland)","","55.84757","-4.2415"
"Courtown(Ireland)","","52.644821","-6.227824"
"Drogheda(Ireland)","","53.714512","-6.349355"
"Beirut(Lebanon)","","33.89592","35.47843"
"Noble(15mileseastof)","OK","35.98517","-96.60182"
"Garrison","ND","47.651423","-101.417455"
"DeathValley(StovepipeWells)","CA","36.606098","-117.145599"
"NewYorkCity(Queens;Elmhurst)","NY","40.73512","-73.87541"
"Coitsville","OH","41.050999","-80.542397"
"Kresgeville","PA","40.8969","-75.503304"
"Boonton","NJ","40.905529","-74.412159"
"Rockville","CT","41.86164","-72.448788"
"TheHague(TheNetherlands)","","52.079984","4.311346"
"Collbran/TheFlatTops","CO","40.19652","-107.08185"
"Raleigh(UK/England)","","52.55329","-1.93673"
"Pompano/DeerfieldBeach","FL","26.320584","-80.099781"
"Goderich(Canada)","ON","43.745532","-81.712491"
"Istanbul(Turkey)","","41.017058","28.985568"
"Summerland(Canada)","BC","49.601338","-119.677717"
"Elkton","OH","40.761902","-80.698898"
"Cashton","WI","43.741786","-90.780079"
"Bellvue","CO","40.6264","-105.171097"
"Milford","PA","41.322112","-74.803526"
"Alpena","MI","45.06062","-83.431422"
"LagunaVista","TX","26.101712","-97.29105"
"MeadowsofDan","VA","36.736401","-80.395599"
"Rockville","IN","39.762512","-87.227686"
"Kleinburg(Canada)","ON","43.844161","-79.628814"
"AlleghenyStatePark","NY","30.19539","-81.69759"
"Greenwater/CrystalMountain","WA","46.97301","-121.49602"
"Malden","MO","36.558282","-89.966274"
"SouthSt.Louis","MO","37.313643","-93.790615"
"PawPaw(near)","WV","39.29605","-77.77099"
"PilotRock","NC","34.721939","-77.072472"
"MedinaLake/SanAntonio","TX","29.498058","-98.734698"
"Sintra(Portugal)","","38.79846","-9.3881"
"Amstelveen(Netherlands)","","52.303398","4.856535"
"BuryStEdmunds(UK/England)","","52.33469","0.7842"
"SantaRita","MT","48.700106","-112.320192"
"DrummondIsland","MI","46.020458","-83.733096"
"RocklandCounty","NY","41.147418","-73.989429"
"Carvoeiro(Portugal)","","40.681888","-8.436398"
"Lisburn(NorthernIreland)","","54.511096","-6.043796"
"Eagle","WI","42.878955","-88.470974"
"Blythewood","SC","34.214157","-80.973973"
"Shylet(Bangladesh)","","21.18973","-101.65561"
"Pittsford","VT","43.706854","-73.028192"
"BattleMountain(southof;onHwy.95)","NV","36.16896","-115.047657"
"Rustington(UK/England)","","51.38763","-0.20622"
"Mt.Gilead","NC","35.21441","-80.003382"
"MontgomeryCounty(locationunspecified)","PA","40.24979","-75.20125"
"Taunton(UK/England)","","51.42575","0.38286"
"Child/Elkton(CecilCounty)","MD","39.606563","-75.833085"
"Bogor","","-6.596299","106.797242"
"Crane","OR","43.415249","-118.579108"
"MissouriCity","TX","29.596162","-95.526747"
"Suva(Fiji)","","-18.133301","178.416595"
"Laurinburg","NC","34.774167","-79.462818"
"Weimar","TX","29.70271","-96.780781"
"Rosebud","TX","31.071981","-96.98066"
"Loretto","TN","35.078642","-87.436207"
"Terrell(closeto)","TX","30.201724","-97.687598"
"Tlaltenango(Mexico)","","19.23858","-99.18102"
"HartfordCity","IN","40.4513","-85.370171"
"Clayton","DE","39.290593","-75.634351"
"Mather","CA","37.882198","-119.854698"
"Palestine","TX","31.761701","-95.631432"
"Windhall","VT","43.1863","-72.87054"
"Appalachin","NY","42.069694","-76.154567"
"GreatBend","PA","41.974851","-75.746184"
"SantaCaterinadiPittinuri(Italy)","","40.10446","8.49191"
"ActonVale(Canada)","QC","45.646936","-72.564096"
"NorthYorkshire(UK/England)","","53.72275","-0.50614"
"BoontonTwp","NJ","40.921384","-74.427148"
"Sainte-Anne-du-Lac(1hourfrom)(Canada)","QC","46.077837","-71.201092"
"Seymour","WI","44.507855","-88.330455"
"PottersBar(UK/England)","","52.66992","0.95712"
"Lenox","MA","42.356187","-73.283726"
"Malden(Boston)","MA","42.33959","-71.06683"
"Atlantic","IA","41.404006","-95.014426"
"Cadott","WI","44.951832","-91.146686"
"Troup","TX","32.144541","-95.120776"
"Arlington","MO","37.92039","-91.971395"
"ElliotLake(Canada)","ON","46.381658","-82.659438"
"NorthMerrick","NY","40.691439","-73.563556"
"IsleofWightCounty","VA","36.917192","-76.620659"
"Hamiltonarea","MI","42.67763","-86.005959"
"Everson/Bellingham","WA","48.754899","-122.478122"
"Nunburnholme(UK/England)","","53.92019","-0.69603"
"Roswell","NV","37.642584","-115.742207"
"Sykesville","PA","41.051367","-78.823048"
"Tofte","MN","47.576478","-90.83118"
"FortCollins(near)","CO","40.58897","-105.08246"
"Dombivli(India)","","19.23628","73.13073"
"Huntingburg","IN","38.298889","-86.955457"
"Worland","WY","44.016831","-107.955786"
"Alton","MO","36.696068","-91.397421"
"EastBarnet(UK/England)","","51.64681","-0.16702"
"SanCarlos","Sonora(Mexico)","26.83555","-109.64403"
"Anaheim/Brea/DiamondBar","CA","33.98829","-117.82257"
"JohnsonCity(near)","TN","36.34306","-82.37223"
"WestKilbride(UK/Scotland)","","55.70726","-4.73291"
"Effingham","NH","43.76128","-70.996635"
"Roslindale","MA","42.2911","-71.125"
"Harrisburg(ingeneralareaof)","PA","40.26534","-76.88254"
"Bozeman(GallatinRange)","MT","45.72898","-111.06874"
"CountyDown(Ireland)","","54.6732","-5.63554"
"Maceio(Brasil)","","-9.647684","-35.733926"
"Ransbach-Baumbach(Germany)","","50.4667","7.73333"
"Halifax","PA","40.466337","-76.933485"
"IslaVista(UCSB)","CA","37.96324","-122.49951"
"WindowRock","AZ","35.672119","-109.060706"
"Metalton","AR","36.223099","-93.529701"
"PatongBeach","Phuket(Thailand)","7.82789","98.30247"
"Kemah/LeagueCity","TX","29.507507","-95.095204"
"Lynnfield","MA","42.539862","-71.049023"
"Orocovis(PuertoRico)","","18.227078","-66.391667"
"Otis","ME","44.712348","-68.452024"
"Monton(Canada)","NB","45.244246","-65.994152"
"Melbourne","KY","39.030212","-84.368769"
"Bufod","GA","43.160645","-7.730873"
"Brownlee(southwestof)","NE","40.81872","-81.32679"
"Ambrose","GA","31.595187","-83.012997"
"FunksGrove","IL","40.364224","-89.114327"
"Buffalo(DarrenLakethemepark)","NY","43.32957","-73.83886"
"MarbleHill","GA","34.444401","-84.277397"
"Sullivan&Fenton","MO","38.512347","-90.436736"
"Jamesburg","NJ","40.353207","-74.442664"
"CarlePlace","NY","40.751003","-73.605634"
"Humble/Atascocita","TX","29.991961","-95.182162"
"Richmond","MI","42.812342","-82.758045"
"Romulus/NewBoston","MI","42.162498","-83.403099"
"AtTaif(SaudiArabia)","","21.270278","40.415833"
"Stuart","VA","36.643455","-80.27322"
"Latta","SC","34.338648","-79.434195"
"HatfieldHertfordshire(UK/England)","","51.77266","-0.24288"
"Melrose","MA","42.456133","-71.064679"
"NewMexico(southwest)","NM","42.155875","-83.525817"
"Mapleton(nearby)","UT","40.11094","-111.57622"
"Withyville","VA","36.950535","-81.084277"
"NorthPownal","VT","42.797501","-73.264999"
"Florida(GulfofMexico)","","49.346248","-123.267908"
"Stamford","NY","42.408815","-74.61789"
"EstacionDelFrontera","Malaga(near)(Spain)","36.59677","-5.33291"
"Duiven(Netherlands)","","51.949648","6.024576"
"CrossTimbers","MO","38.02339","-93.228777"
"Greensboro","PA","39.792243","-79.912226"
"Kennedy","NY","42.15243","-79.100393"
"CarmelValley","CA","36.479342","-121.731518"
"Gallup(30mileseastof;onI-40)","NM","35.52844","-108.74165"
"Keystone(rural)","IA","48.90051","2.10226"
"Pacific/Algona(Route167SB)","WA","47.24939","-122.25696"
"PointReyes","CA","37.320247","-119.564885"
"Islington(London)(UK/England)","","51.53596","-0.10287"
"St.Thomas(near;oncruiseship)","","42.7715","-81.19127"
"Oneida","NY","43.093897","-75.651229"
"BrucetonMills","WV","39.659442","-79.640881"
"Orwigsburg","PA","40.656033","-76.100352"
"Vernon","WI","42.892452","-88.277087"
"ImperialDesert","CA","32.82197","-115.56979"
"CedarRidge","AZ","36.391941","-111.52417"
"Chauvin","LA","29.439244","-90.594914"
"Hughesville","PA","41.240167","-76.731256"
"MossLanding","CA","36.799112","-121.785872"
"Morristown","AZ","33.854717","-112.620446"
"Hildebran","NC","35.715031","-81.418022"
"Fairbury","IL","40.746881","-88.516345"
"Groveland","FL","28.561522","-81.854365"
"Panacea","FL","30.037388","-84.387994"
"Beltzhoover","PA","40.419701","-80.002197"
"Howland","OH","41.252028","-80.740705"
"Cotswold(Eastleich)(UK/England)","","54.9524","-1.46126"
"Fulton","OH","40.463144","-82.830498"
"Raven","KY","37.402802","-82.806396"
"Jones","MI","41.903264","-85.795754"
"Salisbury(UK/England)","","51.45242","-2.5645"
"Indonesia","","-0.7366","113.485001"
"Havana","GA","32.638481","-83.426574"
"Lake","MI","43.897998","-85.851644"
"Springer(on1-25;northof)","NM","36.35517","-104.60499"
"Detroit","TX","33.661746","-95.268294"
"Salem-Portland","OR","45.58668","-122.75765"
"Zedelgem(WestVlaanderen)(Belgium)","","51.138974","3.139559"
"Conil(Spain)","","42.342212","-8.08881"
"Girard","MI","42.029263","-85.000962"
"Fulda(near)(Germany)","","49.9937","8.22206"
"Osmond","NE","42.355807","-97.598347"
"Middleburg","PA","40.784863","-77.04352"
"unkown","TN","35.9125","-85.08808"
"TopazMountain(northwestof)","UT","41.977826","-91.73041"
"NorthPowderarea","OR","43.406607","-124.223983"
"Parkside","PA","39.867763","-75.378724"
"Amboy","WA","45.913704","-122.446781"
"Differdange(Luxemburg)","","49.520847","5.889242"
"Industry","CA","34.022251","-117.955183"
"McCamey(near)","TX","31.72331","-106.33653"
"Devore","CA","34.2164","-117.400597"
"Depok(Indonesia)","","-6.407424","106.814019"
"Scarborough(UK/England)","","52.89671","0.88489"
"Olean","NY","42.077495","-78.429849"
"Hanworth(Middlesex)(UK/England)","","51.42096","-0.41424"
"CiudadQuesada(CostaRica)","","10.333209","-84.43076"
"Edgewater(overHudsonriver)","NJ","45.981871","-89.02096"
"SantaRosa/Novato","CA","38.109189","-122.578257"
"GibsonCity","IL","40.464976","-88.375313"
"NewSpringfield","OH","40.91722","-80.60587"
"Princeton","LA","32.589199","-93.514999"
"Ipatinga(MinasGerais)(Brasil)","","-19.476667","-42.544444"
"UnionCity","MI","42.066464","-85.134643"
"PleasantLake","MI","42.385873","-84.349254"
"Springfield(CampCreekRoad)","OR","34.126372","-84.283804"
"Cordoba(Argentina)","","-31.416775","-64.183601"
"St.Loisville","OH","40.17244","-82.418895"
"FortKlamath","OR","42.7047","-121.994698"
"Sarajevo(boxnia)","","43.84891","18.46536"
"Nickelville","MO","37.240002","-93.7006"
"MountLevniya(SriLanka)","","-29.57097","31.13344"
"Whycocomagh(Canada)","NS","45.966599","-61.1166"
"Chatfield","TX","32.241402","-96.407204"
"Nevadadesert(rural;unspecifiedbywitness)","NV","39.390897","-99.066067"
"NassauBay","TX","29.543713","-95.091981"
"Springfield(??)(SchuylerCounty)","IL","39.79936","-89.643624"
"SchuylerCountyarea","IL","40.11695","-90.62343"
"PetrifiedForestNationalPark","AZ","35.06701","-109.79643"
"Cessnock(Australia)","","-32.833333","151.356111"
"Hikilki","MN","46.34915","-94.1983"
"Hull","GA","34.014872","-83.294"
"Albany(about10minutesfrom)","OR","29.80907","31.26545"
"Hanalei","Kauai","22.21507","-159.48734"
"ArrayoGrande","CA","35.124098","-120.576388"
"Friedberg/Hessen(Germany)","","50.327361","8.761339"
"Wilberforce","OH","39.717167","-83.882919"
"Georgetown(9mileCurve)","SC","33.687439","-80.436374"
"Panhandle/BigBendarea","FL","34.039312","-98.641925"
"Carbonado","WA","47.079006","-122.054797"
"Sitka","OR","43.940449","-120.605279"
"Lawrencbeurg","KY","35.23963","-87.55476"
"Waverly","GA","31.0956","-81.722801"
"Chemnitz(Germany)","","50.832261","12.925298"
"BrentwoodShort'sLake(Canada)","NS","45.21136","-63.30168"
"PerryHall","MD","39.411958","-76.464849"
"KingsLynn(UK/England)","","53.35468","-2.90659"
"GeorgeWest","TX","28.326448","-98.113844"
"USSJohnF.Kennedy(AtlanticOcean;nearVirginia)","","39.16111","-74.70612"
"Almont","MI","42.920495","-83.045124"
"Reidsville","GA","32.086786","-82.117985"
"Americus","IN","40.526062","-86.758148"
"Kingston(northof)(Canada)","ON","44.23685","-76.48361"
"Falun(Sweden)","","60.606996","15.632306"
"Howard","WI","44.565481","-88.08471"
"OldBethpage","NY","40.762983","-73.453449"
"IndianSprings","AL","33.313","-86.789703"
"NewBritainTwp","PA","40.305841","-75.22031"
"Roseburg(7milesnorthwestof)","OR","43.23169","-123.36499"
"Abiline(DyessAFB)","CA","34.525435","-117.379729"
"Albay(Philippines)","","13.216667","123.55"
"NASA","FL","30.454201","-83.893097"
